date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2022-03-03,Transitional Independent Living (TIL),125,495,25.25,2022,3,3,74.75
2022-03-04,Crisis Shelters,90,258,34.88,2022,3,4,65.12
2022-03-04,Crisis Shelters (HYA),5,35,14.29,2022,3,4,85.71000000000001
2022-03-04,Transitional Independent Living (HYA),0,25,0,2022,3,4,100
2022-03-04,Transitional Independent Living (TIL),124,495,25.05,2022,3,4,74.95
2022-03-05,Crisis Shelters,84,258,32.56,2022,3,5,67.44
2022-03-05,Crisis Shelters (HYA),4,35,11.43,2022,3,5,88.57
2022-03-05,Transitional Independent Living (HYA),0,25,0,2022,3,5,100
2022-03-05,Transitional Independent Living (TIL),124,495,25.05,2022,3,5,74.95
2022-03-06,Crisis Shelters,84,258,32.56,2022,3,6,67.44
2022-03-06,Crisis Shelters (HYA),4,35,11.43,2022,3,6,88.57
2022-03-06,Transitional Independent Living (HYA),0,25,0,2022,3,6,100
2022-03-06,Transitional Independent Living (TIL),125,495,25.25,2022,3,6,74.75
2022-03-07,Crisis Shelters,77,258,29.84,2022,3,7,70.16
2022-03-07,Crisis Shelters (HYA),4,35,11.43,2022,3,7,88.57
2022-03-07,Transitional Independent Living (HYA),0,25,0,2022,3,7,100
2022-03-07,Transitional Independent Living (TIL),128,495,25.86,2022,3,7,74.14
2022-03-08,Crisis Shelters,80,258,31.01,2022,3,8,68.99
2022-03-08,Crisis Shelters (HYA),4,35,11.43,2022,3,8,88.57
2022-03-08,Transitional Independent Living (HYA),0,25,0,2022,3,8,100
2022-03-08,Transitional Independent Living (TIL),130,495,26.26,2022,3,8,73.74
2022-03-09,Crisis Shelters,74,258,28.68,2022,3,9,71.32
2022-03-09,Crisis Shelters (HYA),5,35,14.29,2022,3,9,85.71000000000001
2022-03-09,Transitional Independent Living (HYA),0,25,0,2022,3,9,100
2022-03-09,Transitional Independent Living (TIL),130,495,26.26,2022,3,9,73.74
2022-03-10,Crisis Shelters,70,258,27.13,2022,3,10,72.87
2022-03-10,Crisis Shelters (HYA),7,35,20,2022,3,10,80
2022-03-10,Transitional Independent Living (HYA),0,25,0,2022,3,10,100
2022-03-10,Transitional Independent Living (TIL),133,495,26.87,2022,3,10,73.13
2022-03-11,Crisis Shelters,70,258,27.13,2022,3,11,72.87
2022-03-11,Crisis Shelters (HYA),7,35,20,2022,3,11,80
2022-03-11,Transitional Independent Living (HYA),0,25,0,2022,3,11,100
2022-03-11,Transitional Independent Living (TIL),130,495,26.26,2022,3,11,73.74
2022-03-12,Crisis Shelters,71,258,27.52,2022,3,12,72.48
2022-03-12,Crisis Shelters (HYA),7,35,20,2022,3,12,80
2022-03-12,Transitional Independent Living (HYA),0,25,0,2022,3,12,100
2022-03-12,Transitional Independent Living (TIL),129,495,26.06,2022,3,12,73.94
2022-03-13,Crisis Shelters,68,258,26.36,2022,3,13,73.64
2022-03-13,Crisis Shelters (HYA),8,35,22.86,2022,3,13,77.14
2022-03-13,Transitional Independent Living (HYA),0,25,0,2022,3,13,100
2022-03-13,Transitional Independent Living (TIL),129,495,26.06,2022,3,13,73.94
2022-03-14,Crisis Shelters,70,258,27.13,2022,3,14,72.87
2022-03-14,Crisis Shelters (HYA),7,35,20,2022,3,14,80
2022-03-14,Transitional Independent Living (HYA),0,25,0,2022,3,14,100
2022-03-14,Transitional Independent Living (TIL),129,495,26.06,2022,3,14,73.94
2022-03-15,Crisis Shelters,68,258,26.36,2022,3,15,73.64
2022-03-15,Crisis Shelters (HYA),7,35,20,2022,3,15,80
2022-03-15,Transitional Independent Living (HYA),0,25,0,2022,3,15,100
2022-03-15,Transitional Independent Living (TIL),130,495,26.26,2022,3,15,73.74
2022-03-16,Crisis Shelters,68,258,26.36,2022,3,16,73.64
2022-03-16,Crisis Shelters (HYA),7,35,20,2022,3,16,80
2022-03-16,Transitional Independent Living (HYA),0,25,0,2022,3,16,100
2022-03-16,Transitional Independent Living (TIL),129,495,26.06,2022,3,16,73.94
2022-03-17,Crisis Shelters,71,258,27.52,2022,3,17,72.48
2022-03-17,Crisis Shelters (HYA),7,35,20,2022,3,17,80
2022-03-17,Transitional Independent Living (HYA),0,25,0,2022,3,17,100
2022-03-17,Transitional Independent Living (TIL),131,495,26.46,2022,3,17,73.53999999999999
2022-03-18,Crisis Shelters,69,258,26.74,2022,3,18,73.26
2022-03-18,Crisis Shelters (HYA),6,35,17.14,2022,3,18,82.86
2022-03-18,Transitional Independent Living (HYA),0,25,0,2022,3,18,100
2022-03-18,Transitional Independent Living (TIL),132,495,26.67,2022,3,18,73.33
2022-03-19,Crisis Shelters,74,258,28.68,2022,3,19,71.32
2022-03-19,Crisis Shelters (HYA),6,35,17.14,2022,3,19,82.86
2022-03-19,Transitional Independent Living (HYA),0,25,0,2022,3,19,100
2022-03-19,Transitional Independent Living (TIL),132,495,26.67,2022,3,19,73.33
2022-03-20,Crisis Shelters,74,258,28.68,2022,3,20,71.32
2022-03-20,Crisis Shelters (HYA),6,35,17.14,2022,3,20,82.86
2022-03-20,Transitional Independent Living (HYA),0,25,0,2022,3,20,100
2022-03-20,Transitional Independent Living (TIL),132,495,26.67,2022,3,20,73.33
2022-03-21,Crisis Shelters,69,258,26.74,2022,3,21,73.26
2022-03-21,Crisis Shelters (HYA),6,35,17.14,2022,3,21,82.86
2022-03-21,Transitional Independent Living (HYA),0,25,0,2022,3,21,100
2022-03-21,Transitional Independent Living (TIL),132,495,26.67,2022,3,21,73.33
2022-03-22,Crisis Shelters,69,258,26.74,2022,3,22,73.26
2022-03-22,Crisis Shelters (HYA),6,35,17.14,2022,3,22,82.86
2022-03-22,Transitional Independent Living (HYA),0,25,0,2022,3,22,100
2022-03-22,Transitional Independent Living (TIL),134,495,27.07,2022,3,22,72.93
2022-03-23,Crisis Shelters,63,258,24.42,2022,3,23,75.58
2022-03-23,Crisis Shelters (HYA),6,35,17.14,2022,3,23,82.86
2022-03-23,Transitional Independent Living (HYA),0,25,0,2022,3,23,100
2022-03-23,Transitional Independent Living (TIL),134,495,27.07,2022,3,23,72.93
2022-03-24,Crisis Shelters,60,258,23.26,2022,3,24,76.74
2022-03-24,Crisis Shelters (HYA),4,35,11.43,2022,3,24,88.57
2022-03-24,Transitional Independent Living (HYA),0,25,0,2022,3,24,100
2022-03-24,Transitional Independent Living (TIL),135,495,27.27,2022,3,24,72.73
2022-03-25,Crisis Shelters,57,258,22.09,2022,3,25,77.91
2022-03-25,Crisis Shelters (HYA),4,35,11.43,2022,3,25,88.57
2022-03-25,Transitional Independent Living (HYA),0,25,0,2022,3,25,100
2022-03-25,Transitional Independent Living (TIL),133,495,26.87,2022,3,25,73.13
2022-03-26,Crisis Shelters,61,258,23.64,2022,3,26,76.36
2022-03-26,Crisis Shelters (HYA),3,35,8.57,2022,3,26,91.43
2022-03-26,Transitional Independent Living (HYA),0,25,0,2022,3,26,100
2022-03-26,Transitional Independent Living (TIL),133,495,26.87,2022,3,26,73.13
2022-03-27,Crisis Shelters,60,258,23.26,2022,3,27,76.74
2022-03-27,Crisis Shelters (HYA),4,35,11.43,2022,3,27,88.57
2022-03-27,Transitional Independent Living (HYA),0,25,0,2022,3,27,100
2022-03-27,Transitional Independent Living (TIL),133,495,26.87,2022,3,27,73.13
2022-03-28,Crisis Shelters,65,258,25.19,2022,3,28,74.81
2022-03-28,Crisis Shelters (HYA),4,35,11.43,2022,3,28,88.57
2022-03-28,Transitional Independent Living (HYA),1,25,4,2022,3,28,96
2022-03-28,Transitional Independent Living (TIL),133,495,26.87,2022,3,28,73.13
2022-03-29,Crisis Shelters,64,258,24.81,2022,3,29,75.19
2022-03-29,Crisis Shelters (HYA),4,35,11.43,2022,3,29,88.57
2022-03-29,Transitional Independent Living (HYA),1,25,4,2022,3,29,96
2022-03-29,Transitional Independent Living (TIL),132,495,26.67,2022,3,29,73.33
2022-03-30,Crisis Shelters,66,258,25.58,2022,3,30,74.42
2022-03-30,Crisis Shelters (HYA),4,35,11.43,2022,3,30,88.57
2022-03-30,Transitional Independent Living (HYA),1,25,4,2022,3,30,96
2022-03-30,Transitional Independent Living (TIL),129,495,26.06,2022,3,30,73.94
2022-03-31,Crisis Shelters,67,258,25.97,2022,3,31,74.03
2022-03-31,Crisis Shelters (HYA),4,35,11.43,2022,3,31,88.57
2022-03-31,Transitional Independent Living (HYA),1,25,4,2022,3,31,96
2022-03-31,Transitional Independent Living (TIL),128,495,25.86,2022,3,31,74.14
2022-04-01,Crisis Shelters,67,258,25.97,2022,4,1,74.03
2022-04-01,Crisis Shelters (HYA),4,35,11.43,2022,4,1,88.57
2022-04-01,Transitional Independent Living (HYA),1,25,4,2022,4,1,96
2022-04-01,Transitional Independent Living (TIL),127,495,25.66,2022,4,1,74.34
2022-04-02,Crisis Shelters,65,258,25.19,2022,4,2,74.81
2022-04-02,Crisis Shelters (HYA),4,35,11.43,2022,4,2,88.57
2022-04-02,Transitional Independent Living (HYA),1,25,4,2022,4,2,96
2022-04-02,Transitional Independent Living (TIL),127,495,25.66,2022,4,2,74.34
2022-04-03,Crisis Shelters,62,258,24.03,2022,4,3,75.97
2022-04-03,Crisis Shelters (HYA),4,35,11.43,2022,4,3,88.57
2022-04-03,Transitional Independent Living (HYA),1,25,4,2022,4,3,96
2022-04-03,Transitional Independent Living (TIL),130,495,26.26,2022,4,3,73.74
2022-04-04,Crisis Shelters,55,250,22,2022,4,4,78
2022-04-04,Crisis Shelters (HYA),3,35,8.57,2022,4,4,91.43
2022-04-04,Transitional Independent Living (HYA),2,25,8,2022,4,4,92
2022-04-04,Transitional Independent Living (TIL),125,495,25.25,2022,4,4,74.75
2022-04-05,Crisis Shelters,61,250,24.4,2022,4,5,75.6
2022-04-05,Crisis Shelters (HYA),2,35,5.71,2022,4,5,94.29
2022-04-05,Transitional Independent Living (HYA),2,25,8,2022,4,5,92
2022-04-05,Transitional Independent Living (TIL),124,495,25.05,2022,4,5,74.95
2022-04-06,Crisis Shelters,61,250,24.4,2022,4,6,75.6
2022-04-06,Crisis Shelters (HYA),2,35,5.71,2022,4,6,94.29
2022-04-06,Transitional Independent Living (HYA),2,25,8,2022,4,6,92
2022-04-06,Transitional Independent Living (TIL),123,495,24.85,2022,4,6,75.15
2022-04-07,Crisis Shelters,58,250,23.2,2022,4,7,76.8
2022-04-07,Crisis Shelters (HYA),1,35,2.86,2022,4,7,97.14
2022-04-07,Transitional Independent Living (HYA),2,25,8,2022,4,7,92
2022-04-07,Transitional Independent Living (TIL),124,495,25.05,2022,4,7,74.95
2022-04-08,Crisis Shelters,56,250,22.4,2022,4,8,77.6
2022-04-08,Crisis Shelters (HYA),2,35,5.71,2022,4,8,94.29
2022-04-08,Transitional Independent Living (HYA),2,25,8,2022,4,8,92
2022-04-08,Transitional Independent Living (TIL),125,495,25.25,2022,4,8,74.75
2022-04-09,Crisis Shelters,54,250,21.6,2022,4,9,78.4
2022-04-09,Crisis Shelters (HYA),2,35,5.71,2022,4,9,94.29
2022-04-09,Transitional Independent Living (HYA),2,25,8,2022,4,9,92
2022-04-09,Transitional Independent Living (TIL),125,495,25.25,2022,4,9,74.75
2022-04-10,Crisis Shelters,55,250,22,2022,4,10,78
2022-04-10,Crisis Shelters (HYA),3,35,8.57,2022,4,10,91.43
2022-04-10,Transitional Independent Living (HYA),2,25,8,2022,4,10,92
2022-04-10,Transitional Independent Living (TIL),124,495,25.05,2022,4,10,74.95
2022-04-11,Crisis Shelters,60,250,24,2022,4,11,76
2022-04-11,Crisis Shelters (HYA),0,35,0,2022,4,11,100
2022-04-11,Transitional Independent Living (HYA),2,25,8,2022,4,11,92
2022-04-11,Transitional Independent Living (TIL),121,495,24.44,2022,4,11,75.56
2022-04-12,Crisis Shelters,57,250,22.8,2022,4,12,77.2
2022-04-12,Crisis Shelters (HYA),0,35,0,2022,4,12,100
2022-04-12,Transitional Independent Living (HYA),1,25,4,2022,4,12,96
2022-04-12,Transitional Independent Living (TIL),119,495,24.04,2022,4,12,75.96000000000001
2022-04-13,Crisis Shelters,58,250,23.2,2022,4,13,76.8
2022-04-13,Crisis Shelters (HYA),1,35,2.86,2022,4,13,97.14
2022-04-13,Transitional Independent Living (HYA),1,25,4,2022,4,13,96
2022-04-13,Transitional Independent Living (TIL),121,495,24.44,2022,4,13,75.56
2022-04-14,Crisis Shelters,60,250,24,2022,4,14,76
2022-04-14,Crisis Shelters (HYA),0,35,0,2022,4,14,100
2022-04-14,Transitional Independent Living (HYA),1,25,4,2022,4,14,96
2022-04-14,Transitional Independent Living (TIL),121,495,24.44,2022,4,14,75.56
2022-04-15,Crisis Shelters,59,250,23.6,2022,4,15,76.4
2022-04-15,Crisis Shelters (HYA),3,35,8.57,2022,4,15,91.43
2022-04-15,Transitional Independent Living (HYA),1,25,4,2022,4,15,96
2022-04-15,Transitional Independent Living (TIL),121,495,24.44,2022,4,15,75.56
2022-04-16,Crisis Shelters,60,250,24,2022,4,16,76
2022-04-16,Crisis Shelters (HYA),3,35,8.57,2022,4,16,91.43
2022-04-16,Transitional Independent Living (HYA),1,25,4,2022,4,16,96
2022-04-16,Transitional Independent Living (TIL),120,495,24.24,2022,4,16,75.76
2022-04-17,Crisis Shelters,60,250,24,2022,4,17,76
2022-04-17,Crisis Shelters (HYA),2,35,5.71,2022,4,17,94.29
2022-04-17,Transitional Independent Living (HYA),0,25,0,2022,4,17,100
2022-04-17,Transitional Independent Living (TIL),120,495,24.24,2022,4,17,75.76
2022-04-18,Crisis Shelters,54,250,21.6,2022,4,18,78.4
2022-04-18,Crisis Shelters (HYA),2,35,5.71,2022,4,18,94.29
2022-04-18,Transitional Independent Living (HYA),0,25,0,2022,4,18,100
2022-04-18,Transitional Independent Living (TIL),127,495,25.66,2022,4,18,74.34
2022-04-19,Crisis Shelters,57,250,22.8,2022,4,19,77.2
2022-04-19,Crisis Shelters (HYA),4,35,11.43,2022,4,19,88.57
2022-04-19,Transitional Independent Living (HYA),0,25,0,2022,4,19,100
2022-04-19,Transitional Independent Living (TIL),125,495,25.25,2022,4,19,74.75
2022-04-20,Crisis Shelters,56,250,22.4,2022,4,20,77.6
2022-04-20,Crisis Shelters (HYA),5,35,14.29,2022,4,20,85.71000000000001
2022-04-20,Transitional Independent Living (HYA),0,25,0,2022,4,20,100
2022-04-20,Transitional Independent Living (TIL),125,495,25.25,2022,4,20,74.75
2022-04-21,Crisis Shelters,55,250,22,2022,4,21,78
2022-04-21,Crisis Shelters (HYA),7,35,20,2022,4,21,80
2022-04-21,Transitional Independent Living (HYA),0,25,0,2022,4,21,100
2022-04-21,Transitional Independent Living (TIL),127,495,25.66,2022,4,21,74.34
2022-04-22,Crisis Shelters,52,250,20.8,2022,4,22,79.2
2022-04-22,Crisis Shelters (HYA),6,35,17.14,2022,4,22,82.86
2022-04-22,Transitional Independent Living (HYA),0,25,0,2022,4,22,100
2022-04-22,Transitional Independent Living (TIL),128,495,25.86,2022,4,22,74.14
2022-04-23,Crisis Shelters,52,250,20.8,2022,4,23,79.2
2022-04-23,Crisis Shelters (HYA),7,35,20,2022,4,23,80
2022-04-23,Transitional Independent Living (HYA),0,25,0,2022,4,23,100
2022-04-23,Transitional Independent Living (TIL),131,495,26.46,2022,4,23,73.53999999999999
2022-04-24,Crisis Shelters,50,250,20,2022,4,24,80
2022-04-24,Crisis Shelters (HYA),7,35,20,2022,4,24,80
2022-04-24,Transitional Independent Living (HYA),0,25,0,2022,4,24,100
2022-04-24,Transitional Independent Living (TIL),132,495,26.67,2022,4,24,73.33
2022-04-25,Crisis Shelters,56,250,22.4,2022,4,25,77.6
2022-04-25,Crisis Shelters (HYA),6,35,17.14,2022,4,25,82.86
2022-04-25,Transitional Independent Living (HYA),0,25,0,2022,4,25,100
2022-04-25,Transitional Independent Living (TIL),126,495,25.45,2022,4,25,74.55
2022-04-26,Crisis Shelters,56,250,22.4,2022,4,26,77.6
2022-04-26,Crisis Shelters (HYA),6,35,17.14,2022,4,26,82.86
2022-04-26,Transitional Independent Living (HYA),0,25,0,2022,4,26,100
2022-04-26,Transitional Independent Living (TIL),124,495,25.05,2022,4,26,74.95
2022-04-27,Crisis Shelters,56,250,22.4,2022,4,27,77.6
2022-04-27,Crisis Shelters (HYA),6,35,17.14,2022,4,27,82.86
2022-04-27,Transitional Independent Living (HYA),0,25,0,2022,4,27,100
2022-04-27,Transitional Independent Living (TIL),124,495,25.05,2022,4,27,74.95
2022-04-28,Crisis Shelters,55,250,22,2022,4,28,78
2022-04-28,Crisis Shelters (HYA),5,35,14.29,2022,4,28,85.71000000000001
2022-04-28,Transitional Independent Living (HYA),0,25,0,2022,4,28,100
2022-04-28,Transitional Independent Living (TIL),122,495,24.65,2022,4,28,75.35
2022-04-29,Crisis Shelters,55,250,22,2022,4,29,78
2022-04-29,Crisis Shelters (HYA),5,35,14.29,2022,4,29,85.71000000000001
2022-04-29,Transitional Independent Living (HYA),0,25,0,2022,4,29,100
2022-04-29,Transitional Independent Living (TIL),119,495,24.04,2022,4,29,75.96000000000001
2022-04-30,Crisis Shelters,57,250,22.8,2022,4,30,77.2
2022-04-30,Crisis Shelters (HYA),4,35,11.43,2022,4,30,88.57
2022-04-30,Transitional Independent Living (HYA),0,25,0,2022,4,30,100
2022-04-30,Transitional Independent Living (TIL),120,495,24.24,2022,4,30,75.76
2022-05-01,Crisis Shelters,64,250,25.6,2022,5,1,74.4
2022-05-01,Crisis Shelters (HYA),4,35,11.43,2022,5,1,88.57
2022-05-01,Transitional Independent Living (HYA),0,25,0,2022,5,1,100
2022-05-01,Transitional Independent Living (TIL),120,495,24.24,2022,5,1,75.76
2022-05-02,Crisis Shelters,62,250,24.8,2022,5,2,75.2
2022-05-02,Crisis Shelters (HYA),4,35,11.43,2022,5,2,88.57
2022-05-02,Transitional Independent Living (HYA),0,25,0,2022,5,2,100
2022-05-02,Transitional Independent Living (TIL),123,495,24.85,2022,5,2,75.15
2022-05-03,Crisis Shelters,63,250,25.2,2022,5,3,74.8
2022-05-03,Crisis Shelters (HYA),4,35,11.43,2022,5,3,88.57
2022-05-03,Transitional Independent Living (HYA),0,25,0,2022,5,3,100
2022-05-03,Transitional Independent Living (TIL),122,495,24.65,2022,5,3,75.35
2022-05-04,Crisis Shelters,64,250,25.6,2022,5,4,74.4
2022-05-04,Crisis Shelters (HYA),5,35,14.29,2022,5,4,85.71000000000001
2022-05-04,Transitional Independent Living (HYA),0,25,0,2022,5,4,100
2022-05-04,Transitional Independent Living (TIL),122,495,24.65,2022,5,4,75.35
2022-05-05,Crisis Shelters,62,250,24.8,2022,5,5,75.2
2022-05-05,Crisis Shelters (HYA),6,35,17.14,2022,5,5,82.86
2022-05-05,Transitional Independent Living (HYA),0,25,0,2022,5,5,100
2022-05-05,Transitional Independent Living (TIL),120,495,24.24,2022,5,5,75.76
2022-05-06,Crisis Shelters,67,250,26.8,2022,5,6,73.2
2022-05-06,Crisis Shelters (HYA),6,35,17.14,2022,5,6,82.86
2022-05-06,Transitional Independent Living (HYA),0,25,0,2022,5,6,100
2022-05-06,Transitional Independent Living (TIL),120,495,24.24,2022,5,6,75.76
2022-05-07,Crisis Shelters,70,250,28,2022,5,7,72
2022-05-07,Crisis Shelters (HYA),5,35,14.29,2022,5,7,85.71000000000001
2022-05-07,Transitional Independent Living (HYA),0,25,0,2022,5,7,100
2022-05-07,Transitional Independent Living (TIL),121,495,24.44,2022,5,7,75.56
2022-05-08,Crisis Shelters,67,250,26.8,2022,5,8,73.2
2022-05-08,Crisis Shelters (HYA),5,35,14.29,2022,5,8,85.71000000000001
2022-05-08,Transitional Independent Living (HYA),0,25,0,2022,5,8,100
2022-05-08,Transitional Independent Living (TIL),121,495,24.44,2022,5,8,75.56
2022-05-09,Crisis Shelters,66,250,26.4,2022,5,9,73.6
2022-05-09,Crisis Shelters (HYA),3,35,8.57,2022,5,9,91.43
2022-05-09,Transitional Independent Living (HYA),0,25,0,2022,5,9,100
2022-05-09,Transitional Independent Living (TIL),118,495,23.84,2022,5,9,76.16
2022-05-10,Crisis Shelters,65,250,26,2022,5,10,74
2022-05-10,Crisis Shelters (HYA),3,35,8.57,2022,5,10,91.43
2022-05-10,Transitional Independent Living (HYA),0,25,0,2022,5,10,100
2022-05-10,Transitional Independent Living (TIL),115,495,23.23,2022,5,10,76.77
2022-05-11,Crisis Shelters,65,250,26,2022,5,11,74
2022-05-11,Crisis Shelters (HYA),2,35,5.71,2022,5,11,94.29
2022-05-11,Transitional Independent Living (HYA),0,25,0,2022,5,11,100
2022-05-11,Transitional Independent Living (TIL),115,495,23.23,2022,5,11,76.77
2022-05-12,Crisis Shelters,61,250,24.4,2022,5,12,75.6
2022-05-12,Crisis Shelters (HYA),4,35,11.43,2022,5,12,88.57
2022-05-12,Transitional Independent Living (HYA),0,25,0,2022,5,12,100
2022-05-12,Transitional Independent Living (TIL),116,495,23.43,2022,5,12,76.57
2022-05-13,Crisis Shelters (HYA),2,35,5.71,2022,5,13,94.29
2022-05-13,Transitional Independent Living (HYA),0,25,0,2022,5,13,100
2022-05-13,Transitional Independent Living (TIL),116,495,23.43,2022,5,13,76.57
2022-05-14,Crisis Shelters,60,250,24,2022,5,14,76
2022-05-14,Crisis Shelters (HYA),2,35,5.71,2022,5,14,94.29
2022-05-14,Transitional Independent Living (HYA),0,25,0,2022,5,14,100
2022-05-14,Transitional Independent Living (TIL),116,495,23.43,2022,5,14,76.57
2022-05-15,Crisis Shelters,63,250,25.2,2022,5,15,74.8
2022-05-15,Crisis Shelters (HYA),2,35,5.71,2022,5,15,94.29
2022-05-15,Transitional Independent Living (HYA),0,25,0,2022,5,15,100
2022-05-15,Transitional Independent Living (TIL),116,495,23.43,2022,5,15,76.57
2022-05-16,Crisis Shelters,59,250,23.6,2022,5,16,76.4
2022-05-16,Crisis Shelters (HYA),3,35,8.57,2022,5,16,91.43
2022-05-16,Transitional Independent Living (HYA),0,25,0,2022,5,16,100
2022-05-16,Transitional Independent Living (TIL),115,495,23.23,2022,5,16,76.77
2022-05-17,Crisis Shelters,49,250,19.6,2022,5,17,80.4
2022-05-17,Crisis Shelters (HYA),3,35,8.57,2022,5,17,91.43
2022-05-17,Transitional Independent Living (HYA),0,25,0,2022,5,17,100
2022-05-17,Transitional Independent Living (TIL),116,495,23.43,2022,5,17,76.57
2022-05-18,Crisis Shelters,49,250,19.6,2022,5,18,80.4
2022-05-18,Crisis Shelters (HYA),3,35,8.57,2022,5,18,91.43
2022-05-18,Transitional Independent Living (HYA),0,25,0,2022,5,18,100
2022-05-18,Transitional Independent Living (TIL),114,495,23.03,2022,5,18,76.97
2022-05-19,Crisis Shelters,47,250,18.8,2022,5,19,81.2
2022-05-19,Crisis Shelters (HYA),3,35,8.57,2022,5,19,91.43
2022-05-19,Transitional Independent Living (HYA),0,25,0,2022,5,19,100
2022-05-19,Transitional Independent Living (TIL),114,495,23.03,2022,5,19,76.97
2022-05-20,Crisis Shelters,50,250,20,2022,5,20,80
2022-05-20,Crisis Shelters (HYA),3,35,8.57,2022,5,20,91.43
2022-05-20,Transitional Independent Living (HYA),0,25,0,2022,5,20,100
